gutenberg_id,text
42671,observances which he supposed a regular part of the business. On finding
42671,"Mrs. Bennet, Elizabeth, and one of the younger girls together, soon"
42671,"after breakfast, he addressed the mother in these words,"
42671,
42671,"""May I hope, Madam, for your interest with your fair daughter Elizabeth,"
42671,when I solicit for the honour of a private audience with her in the
42671,"course of this morning?"""
42671,
42671,"Before Elizabeth had time for any thing but a blush of surprise, Mrs."
42671,"Bennet instantly answered,"
42671,
42671,"""Oh dear!--Yes--certainly.--I am sure Lizzy will be very happy--I am"
42671,"sure she can have no objection.--Come, Kitty, I want you up stairs."" And"
42671,"gathering her work together, she was hastening away, when Elizabeth"
42671,"called out,"
42671,
42671,"""Dear Ma'am, do not go.--I beg you will not go.--Mr. Collins must excuse"
42671,me.--He can have nothing to say to me that any body need not hear. I am
42671,"going away myself."""
42671,
42671,"""No, no, nonsense, Lizzy.--I desire you will stay where you are.""--And"
42671,"upon Elizabeth's seeming really, with vexed and embarrassed looks, about"
42671,"to escape, she added, ""Lizzy, I _insist_ upon your staying and hearing"
42671,"Mr. Collins."""
42671,
42671,Elizabeth would not oppose such an injunction--and a moment's
42671,consideration making her also sensible that it would be wisest to get it
42671,"over as soon and as quietly as possible, she sat down again, and tried"
42671,to conceal by incessant employment the feelings which were divided
42671,"between distress and diversion. Mrs. Bennet and Kitty walked off, and as"
42671,soon as they were gone Mr. Collins began.
42671,
42671,"""Believe me, my dear Miss Elizabeth, that your modesty, so far from"
42671,"doing you any disservice, rather adds to your other perfections. You"
42671,would have been less amiable in my eyes had there _not_ been this little
42671,unwillingness; but allow me to assure you that I have your respected
42671,mother's permission for this address. You can hardly doubt the purport
42671,"of my discourse, however your natural delicacy may lead you to"
42671,dissemble; my attentions have been too marked to be mistaken. Almost as
42671,soon as I entered the house I singled you out as the companion of my
42671,future life. But before I am run away with by my feelings on this
42671,"subject, perhaps it will be advisable for me to state my reasons for"
42671,marrying--and moreover for coming into Hertfordshire with the design of
42671,"selecting a wife, as I certainly did."""
42671,
42671,"The idea of Mr. Collins, with all his solemn composure, being run away"
42671,"with by his feelings, made Elizabeth so near laughing that she could not"
42671,"use the short pause he allowed in any attempt to stop him farther, and"
42671,he continued:
42671,
42671,"""My reasons for marrying are, first, that I think it a right thing for"
42671,every clergyman in easy circumstances (like myself) to set the example
42671,"of matrimony in his parish. Secondly, that I am convinced it will add"
42671,very greatly to my happiness; and thirdly--which perhaps I ought to have
42671,"mentioned earlier, that it is the particular advice and recommendation"
42671,of the very noble lady whom I have the honour of calling patroness.
42671,Twice has she condescended to give me her opinion (unasked too!) on this
42671,subject; and it was but the very Saturday night before I left
42671,"Hunsford--between our pools at quadrille, while Mrs. Jenkinson was"
42671,"arranging Miss de Bourgh's foot-stool, that she said, 'Mr. Collins, you"
42671,"must marry. A clergyman like you must marry.--Chuse properly, chuse a"
42671,"gentlewoman for _my_ sake; and for your _own_, let her be an active,"
42671,"useful sort of person, not brought up high, but able to make a small"
42671,income go a good way. This is my advice. Find such a woman as soon as
42671,"you can, bring her to Hunsford, and I will visit her.' Allow me, by the"
42671,"way, to observe, my fair cousin, that I do not reckon the notice and"
42671,kindness of Lady Catherine de Bourgh as among the least of the
42671,advantages in my power to offer. You will find her manners beyond any
42671,thing I can describe; and your wit and vivacity I think must be
42671,"acceptable to her, especially when tempered with the silence and respect"
42671,which her rank will inevitably excite. Thus much for my general
42671,intention in favour of matrimony; it remains to be told why my views
42671,"were directed to Longbourn instead of my own neighbourhood, where I"
42671,"assure you there are many amiable young women. But the fact is, that"
42671,"being, as I am, to inherit this estate after the death of your honoured"
42671,"father, (who, however, may live many years longer,) I could not satisfy"
42671,"myself without resolving to chuse a wife from among his daughters, that"
42671,"the loss to them might be as little as possible, when the melancholy"
42671,"event takes place--which, however, as I have already said, may not be"
42671,"for several years. This has been my motive, my fair cousin, and I"
42671,flatter myself it will not sink me in your esteem. And now nothing
42671,remains for me but to assure you in the most animated language of the
42671,"violence of my affection. To fortune I am perfectly indifferent, and"
42671,"shall make no demand of that nature on your father, since I am well"
42671,aware that it could not be complied with; and that one thousand pounds
42671,in the 4 per cents. which will not be yours till after your mother's
42671,"decease, is all that you may ever be entitled to. On that head,"
42671,"therefore, I shall be uniformly silent; and you may assure yourself that"
42671,"no ungenerous reproach shall ever pass my lips when we are married."""
42671,
42671,It was absolutely necessary to interrupt him now.
42671,
42671,"""You are too hasty, Sir,"" she cried. ""You forget that I have made no"
42671,answer. Let me do it without farther loss of time. Accept my thanks for
42671,the compliment you are paying me. I am very sensible of the honour of
42671,"your proposals, but it is impossible for me to do otherwise than decline"
42671,"them."""
42671,
42671,"""I am not now to learn,"" replied Mr. Collins, with a formal wave of the"
42671,"hand, ""that it is usual with young ladies to reject the addresses of the"
42671,"man whom they secretly mean to accept, when he first applies for their"
42671,favour; and that sometimes the refusal is repeated a second or even a
42671,third time. I am therefore by no means discouraged by what you have just
42671,"said, and shall hope to lead you to the altar ere long."""
42671,
42671,"""Upon my word, Sir,"" cried Elizabeth, ""your hope is rather an"
42671,extraordinary one after my declaration. I do assure you that I am not
42671,one of those young ladies (if such young ladies there are) who are so
42671,daring as to risk their happiness on the chance of being asked a second
42671,time. I am perfectly serious in my refusal.--You could not make _me_
42671,"happy, and I am convinced that I am the last woman in the world who"
42671,"would make _you_ so.--Nay, were your friend Lady Catherine to know me, I"
42671,am persuaded she would find me in every respect ill qualified for the
42671,"situation."""
42671,
42671,"""Were it certain that Lady Catherine would think so,"" said Mr. Collins"
42671,"very gravely--""but I cannot imagine that her ladyship would at all"
42671,disapprove of you. And you may be certain that when I have the honour of
42671,"seeing her again I shall speak in the highest terms of your modesty,"
42671,"economy, and other amiable qualifications."""
42671,
42671,"""Indeed, Mr. Collins, all praise of me will be unnecessary. You must"
42671,"give me leave to judge for myself, and pay me the compliment of"
42671,"believing what I say. I wish you very happy and very rich, and by"
42671,"refusing your hand, do all in my power to prevent your being otherwise."
42671,"In making me the offer, you must have satisfied the delicacy of your"
42671,"feelings with regard to my family, and may take possession of Longbourn"
42671,"estate whenever it falls, without any self-reproach. This matter may be"
42671,"considered, therefore, as finally settled."" And rising as she thus"
42671,"spoke, she would have quitted the room, had not Mr. Collins thus"
42671,"addressed her,"
42671,
42671,"""When I do myself the honour of speaking to you next on this subject I"
42671,shall hope to receive a more favourable answer than you have now given
42671,"me; though I am far from accusing you of cruelty at present, because I"
42671,know it to be the established custom of your sex to reject a man on the
42671,"first application, and perhaps you have even now said as much to"
42671,encourage my suit as would be consistent with the true delicacy of the
42671,"female character."""
42671,
42671,"""Really, Mr. Collins,"" cried Elizabeth with some warmth, ""you puzzle me"
42671,exceedingly. If what I have hitherto said can appear to you in the form
42671,"of encouragement, I know not how to express my refusal in such a way as"
42671,"may convince you of its being one."""
42671,
42671,"""You must give me leave to flatter myself, my dear cousin, that your"
42671,refusal of my addresses is merely words of course. My reasons for
42671,believing it are briefly these:--It does not appear to me that my hand
42671,"is unworthy your acceptance, or that the establishment I can offer would"
42671,"be any other than highly desirable. My situation in life, my connections"
42671,"with the family of De Bourgh, and my relationship to your own, are"
42671,circumstances highly in my favour; and you should take it into farther
42671,"consideration that in spite of your manifold attractions, it is by no"
42671,means certain that another offer of marriage may ever be made you. Your
42671,portion is unhappily so small that it will in all likelihood undo the
42671,effects of your loveliness and amiable qualifications. As I must
42671,"therefore conclude that you are not serious in your rejection of me, I"
42671,shall chuse to attribute it to your wish of increasing my love by
42671,"suspense, according to the usual practice of elegant females."""
42671,
42671,"""I do assure you, Sir, that I have no pretension whatever to that kind"
42671,of elegance which consists in tormenting a respectable man. I would
42671,rather be paid the compliment of being believed sincere. I thank you
42671,"again and again for the honour you have done me in your proposals, but"
42671,to accept them is absolutely impossible. My feelings in every respect
42671,forbid it. Can I speak plainer? Do not consider me now as an elegant
42671,"female intending to plague you, but as a rational creature speaking the"
42671,"truth from her heart."""
42671,
42671,"""You are uniformly charming!"" cried he, with an air of awkward"
42671,"gallantry; ""and I am persuaded that when sanctioned by the express"
42671,"authority of both your excellent parents, my proposals will not fail of"
42671,"being acceptable."""
42671,
42671,To such perseverance in wilful self-deception Elizabeth would make no
42671,"reply, and immediately and in silence withdrew; determined, if he"
42671,persisted in considering her repeated refusals as flattering
42671,"encouragement, to apply to her father, whose negative might be uttered"
42671,"in such a manner as must be decisive, and whose behaviour at least could"
42671,not be mistaken for the affectation and coquetry of an elegant female.
42671,
42671,
42671,
42671,
42671,CHAPTER XX.
42671,
42671,
42671,Mr. Collins was not left long to the silent contemplation of his
42671,"successful love; for Mrs. Bennet, having dawdled about in the vestibule"
42671,"to watch for the end of the conference, no sooner saw Elizabeth open the"
42671,"door and with quick step pass her towards the staircase, than she"
42671,"entered the breakfast-room, and congratulated both him and herself in"
42671,warm terms on the happy prospect of their nearer connection. Mr. Collins
42671,"received and returned these felicitations with equal pleasure, and then"
42671,"proceeded to relate the particulars of their interview, with the result"
42671,"of which he trusted he had every reason to be satisfied, since the"
42671,refusal which his cousin had steadfastly given him would naturally flow
42671,from her bashful modesty and the genuine delicacy of her character.
42671,
42671,"This information, however, startled Mrs. Bennet;--she would have been"
42671,glad to be equally satisfied that her daughter had meant to encourage
42671,"him by protesting against his proposals, but she dared not to believe"
42671,"it, and could not help saying so."
42671,
42671,"""But depend upon it, Mr. Collins,"" she added, ""that Lizzy shall be"
42671,brought to reason. I will speak to her about it myself directly. She is
42671,"a very headstrong foolish girl, and does not know her own interest; but"
42671,"I will _make_ her know it."""
42671,
42671,"""Pardon me for interrupting you, Madam,"" cried Mr. Collins; ""but if she"
42671,"is really headstrong and foolish, I know not whether she would"
42671,"altogether be a very desirable wife to a man in my situation, who"
42671,naturally looks for happiness in the marriage state. If therefore she
42671,"actually persists in rejecting my suit, perhaps it were better not to"
42671,"force her into accepting me, because if liable to such defects of"
42671,"temper, she could not contribute much to my felicity."""
42671,
42671,"""Sir, you quite misunderstand me,"" said Mrs. Bennet, alarmed. ""Lizzy is"
42671,only headstrong in such matters as these. In every thing else she is as
42671,"good natured a girl as ever lived. I will go directly to Mr. Bennet, and"
42671,"we shall very soon settle it with her, I am sure."""
42671,
42671,"She would not give him time to reply, but hurrying instantly to her"
42671,"husband, called out as she entered the library,"
42671,
42671,"""Oh! Mr. Bennet, you are wanted immediately; we are all in an uproar."
42671,"You must come and make Lizzy marry Mr. Collins, for she vows she will"
42671,"not have him, and if you do not make haste he will change his mind and"
42671,"not have _her_."""
42671,
42671,"Mr. Bennet raised his eyes from his book as she entered, and fixed them"
42671,on her face with a calm unconcern which was not in the least altered by
42671,her communication.
42671,
42671,"""I have not the pleasure of understanding you,"" said he, when she had"
42671,"finished her speech. ""Of what are you talking?"""
42671,
42671,"""Of Mr. Collins and Lizzy. Lizzy declares she will not have Mr. Collins,"
42671,"and Mr. Collins begins to say that he will not have Lizzy."""
42671,
42671,"""And what am I to do on the occasion?--It seems an hopeless business."""
42671,
42671,"""Speak to Lizzy about it yourself. Tell her that you insist upon her"
42671,"marrying him."""
42671,
42671,"""Let her be called down. She shall hear my opinion."""
42671,
42671,"Mrs. Bennet rang the bell, and Miss Elizabeth was summoned to the"
42671,library.
42671,
42671,"""Come here, child,"" cried her father as she appeared. ""I have sent for"
42671,you on an affair of importance. I understand that Mr. Collins has made
42671,"you an offer of marriage. Is it true?"" Elizabeth replied that it was."
42671,"""Very well--and this offer of marriage you have refused?"""
42671,
42671,"""I have, Sir."""
42671,
42671,"""Very well. We now come to the point. Your mother insists upon your"
42671,"accepting it. Is not it so, Mrs. Bennet?"""
42671,
42671,"""Yes, or I will never see her again."""
42671,
42671,"""An unhappy alternative is before you, Elizabeth. From this day you must"
42671,be a stranger to one of your parents.--Your mother will never see you
42671,"again if you do _not_ marry Mr. Collins, and I will never see you again"
42671,"if you _do_."""
42671,
42671,Elizabeth could not but smile at such a conclusion of such a beginning;
42671,"but Mrs. Bennet, who had persuaded herself that her husband regarded the"
42671,"affair as she wished, was excessively disappointed."
42671,
42671,"""What do you mean, Mr. Bennet, by talking in this way? You promised me"
42671,"to _insist_ upon her marrying him."""
42671,
42671,"""My dear,"" replied her husband, ""I have two small favours to request."
42671,"First, that you will allow me the free use of my understanding on the"
42671,"present occasion; and secondly, of my room. I shall be glad to have the"
42671,"library to myself as soon as may be."""
42671,
42671,"Not yet, however, in spite of her disappointment in her husband, did"
42671,Mrs. Bennet give up the point. She talked to Elizabeth again and again;
42671,coaxed and threatened her by turns. She endeavoured to secure Jane in
42671,"her interest, but Jane with all possible mildness declined"
42671,interfering;--and Elizabeth sometimes with real earnestness and
42671,sometimes with playful gaiety replied to her attacks. Though her manner
42671,"varied however, her determination never did."
42671,
42671,"Mr. Collins, meanwhile, was meditating in solitude on what had passed."
42671,He thought too well of himself to comprehend on what motive his cousin
42671,"could refuse him; and though his pride was hurt, he suffered in no other"
42671,way. His regard for her was quite imaginary; and the possibility of her
42671,deserving her mother's reproach prevented his feeling any regret.
42671,
42671,"While the family were in this confusion, Charlotte Lucas came to spend"
42671,"the day with them. She was met in the vestibule by Lydia, who, flying to"
42671,"her, cried in a half whisper, ""I am glad you are come, for there is such"
42671,fun here!--What do you think has happened this morning?--Mr. Collins has
42671,"made an offer to Lizzy, and she will not have him."""
42671,
42671,"Charlotte had hardly time to answer, before they were joined by Kitty,"
42671,"who came to tell the same news, and no sooner had they entered the"
42671,"breakfast-room, where Mrs. Bennet was alone, than she likewise began on"
42671,"the subject, calling on Miss Lucas for her compassion, and entreating"
42671,her to persuade her friend Lizzy to comply with the wishes of all her
42671,"family. ""Pray do, my dear Miss Lucas,"" she added in a melancholy tone,"
42671,"""for nobody is on my side, nobody takes part with me, I am cruelly used,"
42671,"nobody feels for my poor nerves."""
42671,
42671,Charlotte's reply was spared by the entrance of Jane and Elizabeth.
42671,
42671,"""Aye, there she comes,"" continued Mrs. Bennet, ""looking as unconcerned"
42671,"as may be, and caring no more for us than if we were at York, provided"
42671,"she can have her own way.--But I tell you what, Miss Lizzy, if you take"
42671,"it into your head to go on refusing every offer of marriage in this way,"
42671,you will never get a husband at all--and I am sure I do not know who is
42671,to maintain you when your father is dead.--_I_ shall not be able to keep
42671,you--and so I warn you.--I have done with you from this very day.--I
42671,"told you in the library, you know, that I should never speak to you"
42671,"again, and you will find me as good as my word. I have no pleasure in"
42671,talking to undutiful children.--Not that I have much pleasure indeed in
42671,talking to any body. People who suffer as I do from nervous complaints
42671,can have no great inclination for talking. Nobody can tell what I
42671,suffer!--But it is always so. Those who do not complain are never
42671,"pitied."""
42671,
42671,"Her daughters listened in silence to this effusion, sensible that any"
42671,attempt to reason with or sooth her would only increase the irritation.
42671,"She talked on, therefore, without interruption from any of them till"
42671,"they were joined by Mr. Collins, who entered with an air more stately"
42671,"than usual, and on perceiving whom, she said to the girls,"
42671,
42671,"""Now, I do insist upon it, that you, all of you, hold your tongues, and"
42671,"let Mr. Collins and me have a little conversation together."""
42671,
42671,"Elizabeth passed quietly out of the room, Jane and Kitty followed, but"
42671,"Lydia stood her ground, determined to hear all she could; and Charlotte,"
42671,"detained first by the civility of Mr. Collins, whose inquiries after"
42671,"herself and all her family were very minute, and then by a little"
42671,"curiosity, satisfied herself with walking to the window and pretending"
42671,not to hear. In a doleful voice Mrs. Bennet thus began the projected
42671,"conversation.--""Oh! Mr. Collins!""--"
42671,
42671,"""My dear Madam,"" replied he, ""let us be for ever silent on this point."
42671,"Far be it from me,"" he presently continued in a voice that marked his"
42671,"displeasure, ""to resent the behaviour of your daughter. Resignation to"
42671,inevitable evils is the duty of us all; the peculiar duty of a young man
42671,who has been so fortunate as I have been in early preferment; and I
42671,trust I am resigned. Perhaps not the less so from feeling a doubt of my
42671,positive happiness had my fair cousin honoured me with her hand; for I
42671,have often observed that resignation is never so perfect as when the
42671,blessing denied begins to lose somewhat of its value in our estimation.
42671,"You will not, I hope, consider me as shewing any disrespect to your"
42671,"family, my dear Madam, by thus withdrawing my pretensions to your"
42671,"daughter's favour, without having paid yourself and Mr. Bennet the"
42671,compliment of requesting you to interpose your authority in my behalf.
42671,My conduct may I fear be objectionable in having accepted my dismission
42671,from your daughter's lips instead of your own. But we are all liable to
42671,error. I have certainly meant well through the whole affair. My object
42671,"has been to secure an amiable companion for myself, with due"
42671,"consideration for the advantage of all your family, and if my _manner_"
42671,"has been at all reprehensible, I here beg leave to apologise."""
42671,
42671,
42671,
42671,
42671,CHAPTER XXI.
42671,
42671,
42671,"The discussion of Mr. Collins's offer was now nearly at an end, and"
42671,Elizabeth had only to suffer from the uncomfortable feelings necessarily
42671,"attending it, and occasionally from some peevish allusion of her mother."
42671,"As for the gentleman himself, _his_ feelings were chiefly expressed, not"
42671,"by embarrassment or dejection, or by trying to avoid her, but by"
42671,stiffness of manner and resentful silence. He scarcely ever spoke to
42671,"her, and the assiduous attentions which he had been so sensible of"
42671,"himself, were transferred for the rest of the day to Miss Lucas, whose"
42671,"civility in listening to him, was a seasonable relief to them all, and"
42671,especially to her friend.
42671,
42671,The morrow produced no abatement of Mrs. Bennet's ill humour or ill
42671,health. Mr. Collins was also in the same state of angry pride. Elizabeth
42671,"had hoped that his resentment might shorten his visit, but his plan did"
42671,not appear in the least affected by it. He was always to have gone on
42671,"Saturday, and to Saturday he still meant to stay."
42671,
42671,"After breakfast, the girls walked to Meryton to inquire if Mr. Wickham"
42671,"were returned, and to lament over his absence from the Netherfield ball."
42671,He joined them on their entering the town and attended them to their
42671,"aunt's, where his regret and vexation, and the concern of every body was"
42671,"well talked over.--To Elizabeth, however, he voluntarily acknowledged"
42671,that the necessity of his absence _had_ been self imposed.
42671,
42671,"""I found,"" said he, ""as the time drew near, that I had better not meet"
42671,"Mr. Darcy;--that to be in the same room, the same party with him for so"
42671,"many hours together, might be more than I could bear, and that scenes"
42671,"might arise unpleasant to more than myself."""
42671,
42671,"She highly approved his forbearance, and they had leisure for a full"
42671,"discussion of it, and for all the commendation which they civilly"
42671,"bestowed on each other, as Wickham and another officer walked back with"
42671,"them to Longbourn, and during the walk, he particularly attended to her."
42671,His accompanying them was a double advantage; she felt all the
42671,"compliment it offered to herself, and it was most acceptable as an"
42671,occasion of introducing him to her father and mother.
42671,
42671,"Soon after their return, a letter was delivered to Miss Bennet; it came"
42671,"from Netherfield, and was opened immediately. The envelope contained a"
42671,"sheet of elegant, little, hot pressed paper, well covered with a lady's"
42671,"fair, flowing hand; and Elizabeth saw her sister's countenance change as"
42671,"she read it, and saw her dwelling intently on some particular passages."
42671,"Jane recollected herself soon, and putting the letter away, tried to"
42671,join with her usual cheerfulness in the general conversation; but
42671,Elizabeth felt an anxiety on the subject which drew off her attention
42671,"even from Wickham; and no sooner had he and his companion taken leave,"
42671,than a glance from Jane invited her to follow her up stairs. When they
42671,"had gained their own room, Jane taking out the letter, said,"
42671,
42671,"""This is from Caroline Bingley; what it contains, has surprised me a"
42671,"good deal. The whole party have left Netherfield by this time, and are"
42671,on their way to town; and without any intention of coming back again.
42671,"You shall hear what she says."""
42671,
42671,"She then read the first sentence aloud, which comprised the information"
42671,"of their having just resolved to follow their brother to town directly,"
42671,"and of their meaning to dine that day in Grosvenor street, where Mr."
42671,"Hurst had a house. The next was in these words. ""I do not pretend to"
42671,"regret any thing I shall leave in Hertfordshire, except your society, my"
42671,"dearest friend; but we will hope at some future period, to enjoy many"
42671,"returns of the delightful intercourse we have known, and in the mean"
42671,while may lessen the pain of separation by a very frequent and most
42671,"unreserved correspondence. I depend on you for that."" To these high"
42671,"flown expressions, Elizabeth listened with all the insensibility of"
42671,"distrust; and though the suddenness of their removal surprised her, she"
42671,saw nothing in it really to lament; it was not to be supposed that their
42671,absence from Netherfield would prevent Mr. Bingley's being there; and as
42671,"to the loss of their society, she was persuaded that Jane must soon"
42671,"cease to regard it, in the enjoyment of his."
42671,
42671,"""It is unlucky,"" said she, after a short pause, ""that you should not be"
42671,able to see your friends before they leave the country. But may we not
42671,hope that the period of future happiness to which Miss Bingley looks
42671,"forward, may arrive earlier than she is aware, and that the delightful"
42671,"intercourse you have known as friends, will be renewed with yet greater"
42671,satisfaction as sisters?--Mr. Bingley will not be detained in London by
42671,"them."""
42671,
42671,"""Caroline decidedly says that none of the party will return into"
42671,Hertfordshire this winter. I will read it to you--
42671,
42671,"""When my brother left us yesterday, he imagined that the business which"
42671,"took him to London, might be concluded in three or four days, but as we"
42671,"are certain it cannot be so, and at the same time convinced that when"
42671,"Charles gets to town, he will be in no hurry to leave it again, we have"
42671,"determined on following him thither, that he may not be obliged to spend"
42671,his vacant hours in a comfortless hotel. Many of my acquaintance are
42671,"already there for the winter; I wish I could hear that you, my dearest"
42671,"friend, had any intention of making one in the croud, but of that I"
42671,despair. I sincerely hope your Christmas in Hertfordshire may abound in
42671,"the gaieties which that season generally brings, and that your beaux"
42671,"will be so numerous as to prevent your feeling the loss of the three, of"
42671,"whom we shall deprive you."""
42671,
42671,"""It is evident by this,"" added Jane, ""that he comes back no more this"
42671,"winter."""
42671,
42671,"""It is only evident that Miss Bingley does not mean he _should_."""
42671,
42671,"""Why will you think so? It must be his own doing.--He is his own master."
42671,But you do not know _all_. I _will_ read you the passage which
42671,"particularly hurts me. I will have no reserves from _you_."" ""Mr. Darcy"
42671,"is impatient to see his sister, and to confess the truth, _we_ are"
42671,scarcely less eager to meet her again. I really do not think Georgiana
42671,"Darcy has her equal for beauty, elegance, and accomplishments; and the"
42671,"affection she inspires in Louisa and myself, is heightened into"
42671,"something still more interesting, from the hope we dare to entertain of"
42671,her being hereafter our sister. I do not know whether I ever before
42671,"mentioned to you my feelings on this subject, but I will not leave the"
42671,"country without confiding them, and I trust you will not esteem them"
42671,"unreasonable. My brother admires her greatly already, he will have"
42671,"frequent opportunity now of seeing her on the most intimate footing, her"
42671,"relations all wish the connection as much as his own, and a sister's"
42671,"partiality is not misleading me, I think, when I call Charles most"
42671,capable of engaging any woman's heart. With all these circumstances to
42671,"favour an attachment and nothing to prevent it, am I wrong, my dearest"
42671,"Jane, in indulging the hope of an event which will secure the happiness"
42671,"of so many?"""
42671,
42671,"""What think you of _this_ sentence, my dear Lizzy?""--said Jane as she"
42671,"finished it. ""Is it not clear enough?--Does it not expressly declare"
42671,that Caroline neither expects nor wishes me to be her sister; that she
42671,"is perfectly convinced of her brother's indifference, and that if she"
42671,"suspects the nature of my feelings for him, she means (most kindly!) to"
42671,"put me on my guard? Can there be any other opinion on the subject?"""
42671,
42671,"""Yes, there can; for mine is totally different.--Will you hear it?"""
42671,
42671,"""Most willingly."""
42671,
42671,"""You shall have it in few words. Miss Bingley sees that her brother is"
42671,"in love with you, and wants him to marry Miss Darcy. She follows him to"
42671,"town in the hope of keeping him there, and tries to persuade you that he"
42671,"does not care about you."""
42671,
42671,Jane shook her head.
42671,
42671,"""Indeed, Jane, you ought to believe me.--No one who has ever seen you"
42671,"together, can doubt his affection. Miss Bingley I am sure cannot. She is"
42671,not such a simpleton. Could she have seen half as much love in Mr. Darcy
42671,"for herself, she would have ordered her wedding clothes. But the case is"
42671,"this. We are not rich enough, or grand enough for them; and she is the"
42671,"more anxious to get Miss Darcy for her brother, from the notion that"
42671,"when there has been _one_ intermarriage, she may have less trouble in"
42671,"achieving a second; in which there is certainly some ingenuity, and I"
42671,"dare say it would succeed, if Miss de Bourgh were out of the way. But,"
42671,"my dearest Jane, you cannot seriously imagine that because Miss Bingley"
42671,"tells you her brother greatly admires Miss Darcy, he is in the smallest"
42671,degree less sensible of _your_ merit than when he took leave of you on
42671,"Tuesday, or that it will be in her power to persuade him that instead of"
42671,"being in love with you, he is very much in love with her friend."""
42671,
42671,"""If we thought alike of Miss Bingley,"" replied Jane, ""your"
42671,"representation of all this, might make me quite easy. But I know the"
42671,foundation is unjust. Caroline is incapable of wilfully deceiving any
42671,"one; and all that I can hope in this case is, that she is deceived"
42671,"herself."""
42671,
42671,"""That is right.--You could not have started a more happy idea, since you"
42671,will not take comfort in mine. Believe her to be deceived by all means.
42671,"You have now done your duty by her, and must fret no longer."""
42671,
42671,"""But, my dear sister, can I be happy, even supposing the best, in"
42671,accepting a man whose sisters and friends are all wishing him to marry
42671,"elsewhere?"""
42671,
42671,"""You must decide for yourself,"" said Elizabeth, ""and if upon mature"
42671,"deliberation, you find that the misery of disobliging his two sisters is"
42671,"more than equivalent to the happiness of being his wife, I advise you by"
42671,"all means to refuse him."""
42671,
42671,"""How can you talk so?""--said Jane faintly smiling,--""You must know that"
42671,"though I should be exceedingly grieved at their disapprobation, I could"
42671,"not hesitate."""
42671,
42671,"""I did not think you would;--and that being the case, I cannot consider"
42671,"your situation with much compassion."""
42671,
42671,"""But if he returns no more this winter, my choice will never be"
42671,"required. A thousand things may arise in six months!"""
42671,
42671,The idea of his returning no more Elizabeth treated with the utmost
42671,contempt. It appeared to her merely the suggestion of Caroline's
42671,"interested wishes, and she could not for a moment suppose that those"
42671,"wishes, however openly or artfully spoken, could influence a young man"
42671,so totally independent of every one.
42671,
42671,She represented to her sister as forcibly as possible what she felt on
42671,"the subject, and had soon the pleasure of seeing its happy effect."
42671,"Jane's temper was not desponding, and she was gradually led to hope,"
42671,"though the diffidence of affection sometimes overcame the hope, that"
42671,Bingley would return to Netherfield and answer every wish of her heart.
42671,
42671,They agreed that Mrs. Bennet should only hear of the departure of the
42671,"family, without being alarmed on the score of the gentleman's conduct;"
42671,"but even this partial communication gave her a great deal of concern,"
42671,and she bewailed it as exceedingly unlucky that the ladies should happen
42671,"to go away, just as they were all getting so intimate together. After"
42671,"lamenting it however at some length, she had the consolation of thinking"
42671,"that Mr. Bingley would be soon down again and soon dining at Longbourn,"
42671,"and the conclusion of all was the comfortable declaration that, though"
42671,"he had been invited only to a family dinner, she would take care to have"
42671,two full courses.
42671,
42671,
42671,
42671,
42671,CHAPTER XXII.
42671,
42671,
42671,"The Bennets were engaged to dine with the Lucases, and again during the"
42671,"chief of the day, was Miss Lucas so kind as to listen to Mr. Collins."
42671,"Elizabeth took an opportunity of thanking her. ""It keeps him in good"
42671,"humour,"" said she, ""and I am more obliged to you than I can express."""
42671,"Charlotte assured her friend of her satisfaction in being useful, and"
42671,that it amply repaid her for the little sacrifice of her time. This was
42671,"very amiable, but Charlotte's kindness extended farther than Elizabeth"
42671,"had any conception of;--its object was nothing less, than to secure her"
42671,"from any return of Mr. Collins's addresses, by engaging them towards"
42671,herself. Such was Miss Lucas's scheme; and appearances were so
42671,"favourable that when they parted at night, she would have felt almost"
42671,sure of success if he had not been to leave Hertfordshire so very soon.
42671,"But here, she did injustice to the fire and independence of his"
42671,"character, for it led him to escape out of Longbourn House the next"
42671,"morning with admirable slyness, and hasten to Lucas Lodge to throw"
42671,"himself at her feet. He was anxious to avoid the notice of his cousins,"
42671,"from a conviction that if they saw him depart, they could not fail to"
42671,"conjecture his design, and he was not willing to have the attempt known"
42671,till its success could be known likewise; for though feeling almost
42671,"secure, and with reason, for Charlotte had been tolerably encouraging,"
42671,he was comparatively diffident since the adventure of Wednesday. His
42671,reception however was of the most flattering kind. Miss Lucas perceived
42671,"him from an upper window as he walked towards the house, and instantly"
42671,set out to meet him accidentally in the lane. But little had she dared
42671,to hope that so much love and eloquence awaited her there.
42671,
42671,"In as short a time as Mr. Collins's long speeches would allow, every"
42671,thing was settled between them to the satisfaction of both; and as they
42671,"entered the house, he earnestly entreated her to name the day that was"
42671,to make him the happiest of men; and though such a solicitation must be
42671,"waved for the present, the lady felt no inclination to trifle with his"
42671,"happiness. The stupidity with which he was favoured by nature, must"
42671,guard his courtship from any charm that could make a woman wish for its
42671,"continuance; and Miss Lucas, who accepted him solely from the pure and"
42671,"disinterested desire of an establishment, cared not how soon that"
42671,establishment were gained.
42671,
42671,Sir William and Lady Lucas were speedily applied to for their consent;
42671,and it was bestowed with a most joyful alacrity. Mr. Collins's present
